"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code",Deaths,Population,Crude Rate
,"Division 8: Mountain","CENS-D8","2013","2013","Apr., 2013","2013/04",407,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","May, 2013","2013/05",392,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Jun., 2013","2013/06",410,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Jul., 2013","2013/07",410,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Aug., 2013","2013/08",416,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Sep., 2013","2013/09",344,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Oct., 2013","2013/10",331,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Nov., 2013","2013/11",333,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2013","2013","Dec., 2013","2013/12",377,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Jan., 2014","2014/01",390,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Feb., 2014","2014/02",374,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Mar., 2014","2014/03",388,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Apr., 2014","2014/04",382,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","May, 2014","2014/05",418,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Jun., 2014","2014/06",377,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Jul., 2014","2014/07",399,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Aug., 2014","2014/08",386,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Sep., 2014","2014/09",398,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Oct., 2014","2014/10",362,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Nov., 2014","2014/11",421,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Dec., 2014","2014/12",370,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jan., 2015","2015/01",392,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Feb., 2015","2015/02",358,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Mar., 2015","2015/03",408,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Apr., 2015","2015/04",404,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","May, 2015","2015/05",398,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jun., 2015","2015/06",409,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jul., 2015","2015/07",394,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Aug., 2015","2015/08",454,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Sep., 2015","2015/09",396,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Oct., 2015","2015/10",404,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Nov., 2015","2015/11",403,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Dec., 2015","2015/12",406,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jan., 2016","2016/01",421,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Feb., 2016","2016/02",409,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Mar., 2016","2016/03",472,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Apr., 2016","2016/04",409,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","May, 2016","2016/05",432,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jun., 2016","2016/06",460,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jul., 2016","2016/07",499,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Aug., 2016","2016/08",465,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Sep., 2016","2016/09",352,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Oct., 2016","2016/10",426,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Nov., 2016","2016/11",389,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Dec., 2016","2016/12",359,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jan., 2017","2017/01",464,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Feb., 2017","2017/02",385,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Mar., 2017","2017/03",446,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Apr., 2017","2017/04",435,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05",468,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06",470,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07",511,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08",475,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09",394,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10",456,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11",425,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12",405,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01",483,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02",408,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03",479,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04",441,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05",476,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06",489,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07",575,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08",527,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09",386,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10",418,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11",401,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Dec., 2018","2018/12",494,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jan., 2019","2019/01",468,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Feb., 2019","2019/02",438,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Mar., 2019","2019/03",468,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Apr., 2019","2019/04",461,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","May, 2019","2019/05",464,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jun., 2019","2019/06",476,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jul., 2019","2019/07",600,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Aug., 2019","2019/08",515,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Sep., 2019","2019/09",510,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Oct., 2019","2019/10",505,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Nov., 2019","2019/11",501,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Dec., 2019","2019/12",568,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jan., 2020","2020/01",542,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Feb., 2020","2020/02",496,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Mar., 2020","2020/03",560,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Apr., 2020","2020/04",603,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","May, 2020","2020/05",695,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jun., 2020","2020/06",674,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jul., 2020","2020/07",823,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Aug., 2020","2020/08",792,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Sep., 2020","2020/09",592,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Oct., 2020","2020/10",595,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Nov., 2020","2020/11",595,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Dec., 2020","2020/12",606,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Jan., 1999","1999/01",360,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Feb., 1999","1999/02",366,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Mar., 1999","1999/03",337,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Apr., 1999","1999/04",397,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","May, 1999","1999/05",369,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Jun., 1999","1999/06",344,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Jul., 1999","1999/07",388,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Aug., 1999","1999/08",381,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Sep., 1999","1999/09",317,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Oct., 1999","1999/10",344,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Nov., 1999","1999/11",318,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","1999","1999","Dec., 1999","1999/12",321,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Jan., 2000","2000/01",359,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Feb., 2000","2000/02",319,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Mar., 2000","2000/03",368,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Apr., 2000","2000/04",346,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","May, 2000","2000/05",370,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Jun., 2000","2000/06",332,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Jul., 2000","2000/07",320,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Aug., 2000","2000/08",279,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Sep., 2000","2000/09",215,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Oct., 2000","2000/10",186,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Nov., 2000","2000/11",163,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2000","2000","Dec., 2000","2000/12",152,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Jan., 2001","2001/01",162,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Feb., 2001","2001/02",158,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Mar., 2001","2001/03",199,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Apr., 2001","2001/04",205,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","May, 2001","2001/05",217,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Jun., 2001","2001/06",205,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Jul., 2001","2001/07",254,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Aug., 2001","2001/08",270,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Sep., 2001","2001/09",229,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Oct., 2001","2001/10",217,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Nov., 2001","2001/11",196,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2001","2001","Dec., 2001","2001/12",223,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Jan., 2002","2002/01",391,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Feb., 2002","2002/02",397,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Mar., 2002","2002/03",385,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Apr., 2002","2002/04",388,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","May, 2002","2002/05",428,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Jun., 2002","2002/06",410,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Jul., 2002","2002/07",451,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Aug., 2002","2002/08",415,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Sep., 2002","2002/09",382,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Oct., 2002","2002/10",411,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Nov., 2002","2002/11",461,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2002","2002","Dec., 2002","2002/12",422,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Jan., 2003","2003/01",439,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Feb., 2003","2003/02",414,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Mar., 2003","2003/03",449,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Apr., 2003","2003/04",392,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","May, 2003","2003/05",466,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Jun., 2003","2003/06",431,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Jul., 2003","2003/07",482,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Aug., 2003","2003/08",423,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Sep., 2003","2003/09",418,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Oct., 2003","2003/10",446,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Nov., 2003","2003/11",445,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2003","2003","Dec., 2003","2003/12",454,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Jan., 2004","2004/01",459,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Feb., 2004","2004/02",459,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Mar., 2004","2004/03",476,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Apr., 2004","2004/04",460,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","May, 2004","2004/05",464,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Jun., 2004","2004/06",461,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Jul., 2004","2004/07",501,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Aug., 2004","2004/08",451,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Sep., 2004","2004/09",454,Not Applicable,Not Applicable
,"Division 9: Pacific","CENS-D9","2004","2004","Oct., 2004","2004/10",425,Not Applicable,Not Applicable
