"Region","Sex","Age_Group","Age","Year","Month","Deaths","Population","Total_Population"
"West","Female","25-29",25,2016,12,27,2809207,76559681
"West","Female","25-29",25,2017,1,17,2869392,77257329
"West","Female","25-29",25,2017,2,16,2869392,77257329
"West","Female","25-29",25,2017,3,30,2869392,77257329
"West","Female","25-29",25,2017,4,22,2869392,77257329
"West","Female","25-29",25,2017,5,35,2869392,77257329
"West","Female","25-29",25,2017,6,25,2869392,77257329
"West","Female","25-29",25,2017,7,36,2869392,77257329
"West","Female","25-29",25,2017,8,33,2869392,77257329
"West","Female","25-29",25,2017,9,23,2869392,77257329
"West","Female","25-29",25,2017,10,21,2869392,77257329
"West","Female","25-29",25,2017,11,28,2869392,77257329
"West","Female","25-29",25,2017,12,29,2869392,77257329
"West","Female","25-29",25,2018,1,36,2891372,77834820
"West","Female","25-29",25,2018,2,25,2891372,77834820
"West","Female","25-29",25,2018,3,23,2891372,77834820
"West","Female","25-29",25,2018,4,29,2891372,77834820
"West","Female","25-29",25,2018,5,23,2891372,77834820
"West","Female","25-29",25,2018,6,23,2891372,77834820
"West","Female","25-29",25,2018,7,32,2891372,77834820
"West","Female","25-29",25,2018,8,37,2891372,77834820
"West","Female","25-29",25,2018,9,18,2891372,77834820
"West","Female","25-29",25,2018,10,29,2891372,77834820
"West","Female","25-29",25,2018,11,23,2891372,77834820
"West","Female","25-29",25,2018,12,29,2891372,77834820
"West","Female","25-29",25,2019,1,21,2890250,78347268
"West","Female","25-29",25,2019,2,22,2890250,78347268
"West","Female","25-29",25,2019,3,32,2890250,78347268
"West","Female","25-29",25,2019,4,19,2890250,78347268
"West","Female","25-29",25,2019,5,28,2890250,78347268
"West","Female","25-29",25,2019,6,33,2890250,78347268
"West","Female","25-29",25,2019,7,31,2890250,78347268
"West","Female","25-29",25,2019,8,31,2890250,78347268
"West","Female","25-29",25,2019,9,29,2890250,78347268
"West","Female","25-29",25,2019,10,33,2890250,78347268
"West","Female","25-29",25,2019,11,35,2890250,78347268
"West","Female","25-29",25,2019,12,34,2890250,78347268
"West","Female","30-34",30,2011,1,28,2489015,72788329
"West","Female","30-34",30,2011,2,24,2489015,72788329
"West","Female","30-34",30,2011,3,30,2489015,72788329
"West","Female","30-34",30,2011,4,28,2489015,72788329
"West","Female","30-34",30,2011,5,30,2489015,72788329
"West","Female","30-34",30,2011,6,24,2489015,72788329
"West","Female","30-34",30,2011,7,21,2489015,72788329
"West","Female","30-34",30,2011,8,30,2489015,72788329
"West","Female","30-34",30,2011,9,22,2489015,72788329
"West","Female","30-34",30,2011,10,23,2489015,72788329
"West","Female","30-34",30,2011,11,34,2489015,72788329
"West","Female","30-34",30,2011,12,28,2489015,72788329
"West","Female","30-34",30,2012,1,33,2540686,73477823
"West","Female","30-34",30,2012,2,28,2540686,73477823
"West","Female","30-34",30,2012,3,34,2540686,73477823
"West","Female","30-34",30,2012,4,23,2540686,73477823
"West","Female","30-34",30,2012,5,33,2540686,73477823
"West","Female","30-34",30,2012,6,29,2540686,73477823
"West","Female","30-34",30,2012,7,31,2540686,73477823
"West","Female","30-34",30,2012,8,25,2540686,73477823
"West","Female","30-34",30,2012,9,32,2540686,73477823
"West","Female","30-34",30,2012,10,25,2540686,73477823
"West","Female","30-34",30,2012,11,28,2540686,73477823
"West","Female","30-34",30,2012,12,27,2540686,73477823
"West","Female","30-34",30,2013,1,25,2590479,74167130
"West","Female","30-34",30,2013,2,20,2590479,74167130
"West","Female","30-34",30,2013,3,40,2590479,74167130
"West","Female","30-34",30,2013,4,21,2590479,74167130
"West","Female","30-34",30,2013,5,24,2590479,74167130
"West","Female","30-34",30,2013,6,23,2590479,74167130
"West","Female","30-34",30,2013,7,32,2590479,74167130
"West","Female","30-34",30,2013,8,36,2590479,74167130
"West","Female","30-34",30,2013,9,18,2590479,74167130
"West","Female","30-34",30,2013,10,17,2590479,74167130
"West","Female","30-34",30,2013,11,15,2590479,74167130
"West","Female","30-34",30,2013,12,27,2590479,74167130
"West","Female","30-34",30,2014,1,30,2629843,74925793
"West","Female","30-34",30,2014,2,25,2629843,74925793
"West","Female","30-34",30,2014,3,34,2629843,74925793
"West","Female","30-34",30,2014,4,21,2629843,74925793
"West","Female","30-34",30,2014,5,37,2629843,74925793
"West","Female","30-34",30,2014,6,30,2629843,74925793
"West","Female","30-34",30,2014,7,29,2629843,74925793
"West","Female","30-34",30,2014,8,25,2629843,74925793
"West","Female","30-34",30,2014,9,29,2629843,74925793
"West","Female","30-34",30,2014,10,33,2629843,74925793
"West","Female","30-34",30,2014,11,37,2629843,74925793
"West","Female","30-34",30,2014,12,23,2629843,74925793
"West","Female","30-34",30,2015,1,30,2656908,75742555
"West","Female","30-34",30,2015,2,26,2656908,75742555
"West","Female","30-34",30,2015,3,28,2656908,75742555
"West","Female","30-34",30,2015,4,26,2656908,75742555
"West","Female","30-34",30,2015,5,43,2656908,75742555
"West","Female","30-34",30,2015,6,33,2656908,75742555
"West","Female","30-34",30,2015,7,27,2656908,75742555
"West","Female","30-34",30,2015,8,33,2656908,75742555
"West","Female","30-34",30,2015,9,36,2656908,75742555
"West","Female","30-34",30,2015,10,26,2656908,75742555
"West","Female","30-34",30,2015,11,31,2656908,75742555
"West","Female","30-34",30,2015,12,34,2656908,75742555
"West","Female","30-34",30,2016,1,33,2685974,76559681
"West","Female","30-34",30,2016,2,26,2685974,76559681
"West","Female","30-34",30,2016,3,38,2685974,76559681
"West","Female","30-34",30,2016,4,30,2685974,76559681
"West","Female","30-34",30,2016,5,30,2685974,76559681
"West","Female","30-34",30,2016,6,23,2685974,76559681
"West","Female","30-34",30,2016,7,34,2685974,76559681
"West","Female","30-34",30,2016,8,25,2685974,76559681
"West","Female","30-34",30,2016,9,35,2685974,76559681
"West","Female","30-34",30,2016,10,34,2685974,76559681
"West","Female","30-34",30,2016,11,27,2685974,76559681
"West","Female","30-34",30,2016,12,31,2685974,76559681
"West","Female","30-34",30,2017,1,37,2701493,77257329
"West","Female","30-34",30,2017,2,29,2701493,77257329
"West","Female","30-34",30,2017,3,32,2701493,77257329
"West","Female","30-34",30,2017,4,36,2701493,77257329
"West","Female","30-34",30,2017,5,34,2701493,77257329
"West","Female","30-34",30,2017,6,23,2701493,77257329
"West","Female","30-34",30,2017,7,39,2701493,77257329
"West","Female","30-34",30,2017,8,23,2701493,77257329
"West","Female","30-34",30,2017,9,19,2701493,77257329
"West","Female","30-34",30,2017,10,28,2701493,77257329
"West","Female","30-34",30,2017,11,19,2701493,77257329
"West","Female","30-34",30,2017,12,43,2701493,77257329
"West","Female","30-34",30,2018,1,28,2728021,77834820
"West","Female","30-34",30,2018,2,27,2728021,77834820
"West","Female","30-34",30,2018,3,27,2728021,77834820
"West","Female","30-34",30,2018,4,25,2728021,77834820
"West","Female","30-34",30,2018,5,25,2728021,77834820
"West","Female","30-34",30,2018,6,36,2728021,77834820
"West","Female","30-34",30,2018,7,30,2728021,77834820
"West","Female","30-34",30,2018,8,35,2728021,77834820
"West","Female","30-34",30,2018,9,28,2728021,77834820
"West","Female","30-34",30,2018,10,42,2728021,77834820
"West","Female","30-34",30,2018,11,21,2728021,77834820
"West","Female","30-34",30,2018,12,40,2728021,77834820
"West","Female","30-34",30,2019,1,37,2775753,78347268
"West","Female","30-34",30,2019,2,37,2775753,78347268
"West","Female","30-34",30,2019,3,28,2775753,78347268
"West","Female","30-34",30,2019,4,31,2775753,78347268
"West","Female","30-34",30,2019,5,35,2775753,78347268
"West","Female","30-34",30,2019,6,32,2775753,78347268
"West","Female","30-34",30,2019,7,36,2775753,78347268
"West","Female","30-34",30,2019,8,37,2775753,78347268
"West","Female","30-34",30,2019,9,31,2775753,78347268
"West","Female","30-34",30,2019,10,30,2775753,78347268
"West","Female","30-34",30,2019,11,49,2775753,78347268
"West","Female","30-34",30,2019,12,35,2775753,78347268
"West","Female","35-39",35,2011,1,42,2359962,72788329
"West","Female","35-39",35,2011,2,31,2359962,72788329
"West","Female","35-39",35,2011,3,46,2359962,72788329
"West","Female","35-39",35,2011,4,42,2359962,72788329
"West","Female","35-39",35,2011,5,28,2359962,72788329
"West","Female","35-39",35,2011,6,23,2359962,72788329
"West","Female","35-39",35,2011,7,30,2359962,72788329
"West","Female","35-39",35,2011,8,35,2359962,72788329
"West","Female","35-39",35,2011,9,31,2359962,72788329
"West","Female","35-39",35,2011,10,32,2359962,72788329
"West","Female","35-39",35,2011,11,32,2359962,72788329
"West","Female","35-39",35,2011,12,25,2359962,72788329
"West","Female","35-39",35,2012,1,22,2364570,73477823
"West","Female","35-39",35,2012,2,28,2364570,73477823
"West","Female","35-39",35,2012,3,36,2364570,73477823
"West","Female","35-39",35,2012,4,31,2364570,73477823
"West","Female","35-39",35,2012,5,39,2364570,73477823
"West","Female","35-39",35,2012,6,25,2364570,73477823
"West","Female","35-39",35,2012,7,36,2364570,73477823
"West","Female","35-39",35,2012,8,30,2364570,73477823
"West","Female","35-39",35,2012,9,30,2364570,73477823
"West","Female","35-39",35,2012,10,34,2364570,73477823
"West","Female","35-39",35,2012,11,24,2364570,73477823
"West","Female","35-39",35,2012,12,32,2364570,73477823
"West","Female","35-39",35,2013,1,30,2386011,74167130
"West","Female","35-39",35,2013,2,29,2386011,74167130
"West","Female","35-39",35,2013,3,34,2386011,74167130
"West","Female","35-39",35,2013,4,40,2386011,74167130
"West","Female","35-39",35,2013,5,27,2386011,74167130
"West","Female","35-39",35,2013,6,30,2386011,74167130
"West","Female","35-39",35,2013,7,37,2386011,74167130
"West","Female","35-39",35,2013,8,27,2386011,74167130
"West","Female","35-39",35,2013,9,23,2386011,74167130
"West","Female","35-39",35,2013,10,30,2386011,74167130
"West","Female","35-39",35,2013,11,30,2386011,74167130
"West","Female","35-39",35,2013,12,30,2386011,74167130
"West","Female","35-39",35,2014,1,32,2420432,74925793
"West","Female","35-39",35,2014,2,34,2420432,74925793
"West","Female","35-39",35,2014,3,48,2420432,74925793
"West","Female","35-39",35,2014,4,23,2420432,74925793
"West","Female","35-39",35,2014,5,37,2420432,74925793
"West","Female","35-39",35,2014,6,29,2420432,74925793
"West","Female","35-39",35,2014,7,41,2420432,74925793
"West","Female","35-39",35,2014,8,35,2420432,74925793
"West","Female","35-39",35,2014,9,34,2420432,74925793
"West","Female","35-39",35,2014,10,23,2420432,74925793
"West","Female","35-39",35,2014,11,33,2420432,74925793
"West","Female","35-39",35,2014,12,23,2420432,74925793
"West","Female","35-39",35,2015,1,29,2476488,75742555
"West","Female","35-39",35,2015,2,29,2476488,75742555
"West","Female","35-39",35,2015,3,29,2476488,75742555
"West","Female","35-39",35,2015,4,41,2476488,75742555
"West","Female","35-39",35,2015,5,31,2476488,75742555
"West","Female","35-39",35,2015,6,27,2476488,75742555
"West","Female","35-39",35,2015,7,37,2476488,75742555
"West","Female","35-39",35,2015,8,40,2476488,75742555
"West","Female","35-39",35,2015,9,34,2476488,75742555
"West","Female","35-39",35,2015,10,46,2476488,75742555
"West","Female","35-39",35,2015,11,35,2476488,75742555
"West","Female","35-39",35,2015,12,29,2476488,75742555
"West","Female","35-39",35,2016,1,39,2541460,76559681
"West","Female","35-39",35,2016,2,30,2541460,76559681
"West","Female","35-39",35,2016,3,31,2541460,76559681
"West","Female","35-39",35,2016,4,34,2541460,76559681
"West","Female","35-39",35,2016,5,31,2541460,76559681
"West","Female","35-39",35,2016,6,36,2541460,76559681
"West","Female","35-39",35,2016,7,34,2541460,76559681
"West","Female","35-39",35,2016,8,37,2541460,76559681
"West","Female","35-39",35,2016,9,34,2541460,76559681
"West","Female","35-39",35,2016,10,41,2541460,76559681
"West","Female","35-39",35,2016,11,38,2541460,76559681
"West","Female","35-39",35,2016,12,29,2541460,76559681
"West","Female","35-39",35,2017,1,29,2599519,77257329
"West","Female","35-39",35,2017,2,28,2599519,77257329
"West","Female","35-39",35,2017,3,41,2599519,77257329
"West","Female","35-39",35,2017,4,42,2599519,77257329
"West","Female","35-39",35,2017,5,36,2599519,77257329
"West","Female","35-39",35,2017,6,38,2599519,77257329
"West","Female","35-39",35,2017,7,46,2599519,77257329
"West","Female","35-39",35,2017,8,38,2599519,77257329
"West","Female","35-39",35,2017,9,35,2599519,77257329
"West","Female","35-39",35,2017,10,33,2599519,77257329
"West","Female","35-39",35,2017,11,34,2599519,77257329
"West","Female","35-39",35,2017,12,31,2599519,77257329
"West","Female","35-39",35,2018,1,43,2651413,77834820
"West","Female","35-39",35,2018,2,41,2651413,77834820
"West","Female","35-39",35,2018,3,35,2651413,77834820
"West","Female","35-39",35,2018,4,39,2651413,77834820
"West","Female","35-39",35,2018,5,40,2651413,77834820
"West","Female","35-39",35,2018,6,42,2651413,77834820
"West","Female","35-39",35,2018,7,43,2651413,77834820
"West","Female","35-39",35,2018,8,42,2651413,77834820
"West","Female","35-39",35,2018,9,21,2651413,77834820
"West","Female","35-39",35,2018,10,40,2651413,77834820
"West","Female","35-39",35,2018,11,35,2651413,77834820
"West","Female","35-39",35,2018,12,29,2651413,77834820
"West","Female","35-39",35,2019,1,40,2685893,78347268
"West","Female","35-39",35,2019,2,37,2685893,78347268
"West","Female","35-39",35,2019,3,36,2685893,78347268
"West","Female","35-39",35,2019,4,36,2685893,78347268
"West","Female","35-39",35,2019,5,35,2685893,78347268
"West","Female","35-39",35,2019,6,35,2685893,78347268
"West","Female","35-39",35,2019,7,44,2685893,78347268
"West","Female","35-39",35,2019,8,44,2685893,78347268
"West","Female","35-39",35,2019,9,38,2685893,78347268
"West","Female","35-39",35,2019,10,41,2685893,78347268
"West","Female","35-39",35,2019,11,36,2685893,78347268
"West","Female","35-39",35,2019,12,36,2685893,78347268
"West","Female","40-44",40,2011,1,55,2446477,72788329
"West","Female","40-44",40,2011,2,51,2446477,72788329
"West","Female","40-44",40,2011,3,46,2446477,72788329
"West","Female","40-44",40,2011,4,49,2446477,72788329
"West","Female","40-44",40,2011,5,42,2446477,72788329
"West","Female","40-44",40,2011,6,36,2446477,72788329
"West","Female","40-44",40,2011,7,44,2446477,72788329
"West","Female","40-44",40,2011,8,50,2446477,72788329
"West","Female","40-44",40,2011,9,50,2446477,72788329
"West","Female","40-44",40,2011,10,46,2446477,72788329
"West","Female","40-44",40,2011,11,44,2446477,72788329
"West","Female","40-44",40,2011,12,54,2446477,72788329
"West","Female","40-44",40,2012,1,35,2459965,73477823
"West","Female","40-44",40,2012,2,46,2459965,73477823
"West","Female","40-44",40,2012,3,38,2459965,73477823
"West","Female","40-44",40,2012,4,64,2459965,73477823
"West","Female","40-44",40,2012,5,33,2459965,73477823
"West","Female","40-44",40,2012,6,49,2459965,73477823
"West","Female","40-44",40,2012,7,40,2459965,73477823
"West","Female","40-44",40,2012,8,42,2459965,73477823
"West","Female","40-44",40,2012,9,33,2459965,73477823
"West","Female","40-44",40,2012,10,38,2459965,73477823
"West","Female","40-44",40,2012,11,34,2459965,73477823
"West","Female","40-44",40,2012,12,32,2459965,73477823
"West","Female","40-44",40,2013,1,55,2455319,74167130
"West","Female","40-44",40,2013,2,42,2455319,74167130
"West","Female","40-44",40,2013,3,49,2455319,74167130
"West","Female","40-44",40,2013,4,35,2455319,74167130
"West","Female","40-44",40,2013,5,46,2455319,74167130
"West","Female","40-44",40,2013,6,40,2455319,74167130
"West","Female","40-44",40,2013,7,46,2455319,74167130
"West","Female","40-44",40,2013,8,50,2455319,74167130
"West","Female","40-44",40,2013,9,42,2455319,74167130
"West","Female","40-44",40,2013,10,35,2455319,74167130
"West","Female","40-44",40,2013,11,45,2455319,74167130
"West","Female","40-44",40,2013,12,32,2455319,74167130
"West","Female","40-44",40,2014,1,37,2433333,74925793
"West","Female","40-44",40,2014,2,47,2433333,74925793
"West","Female","40-44",40,2014,3,47,2433333,74925793
"West","Female","40-44",40,2014,4,30,2433333,74925793
"West","Female","40-44",40,2014,5,46,2433333,74925793
"West","Female","40-44",40,2014,6,39,2433333,74925793
"West","Female","40-44",40,2014,7,30,2433333,74925793
"West","Female","40-44",40,2014,8,39,2433333,74925793
"West","Female","40-44",40,2014,9,32,2433333,74925793
"West","Female","40-44",40,2014,10,38,2433333,74925793
"West","Female","40-44",40,2014,11,38,2433333,74925793
"West","Female","40-44",40,2014,12,39,2433333,74925793
"West","Female","40-44",40,2015,1,35,2403911,75742555
"West","Female","40-44",40,2015,2,43,2403911,75742555
"West","Female","40-44",40,2015,3,35,2403911,75742555
"West","Female","40-44",40,2015,4,41,2403911,75742555
"West","Female","40-44",40,2015,5,40,2403911,75742555
"West","Female","40-44",40,2015,6,38,2403911,75742555
"West","Female","40-44",40,2015,7,46,2403911,75742555
"West","Female","40-44",40,2015,8,30,2403911,75742555
"West","Female","40-44",40,2015,9,39,2403911,75742555
"West","Female","40-44",40,2015,10,42,2403911,75742555
