"Notes","Census Region","Census Region Code","Year","Year Code","Month","Month Code","Single-Year Ages","Single-Year Ages Code",Deaths,Population,Crude Rate
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","2 years","2",15,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","3 years","3",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","4 years","4",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","5 years","5",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","6 years","6",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","7 years","7",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","8 years","8",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","9 years","9",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","10 years","10",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","11 years","11",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","12 years","12",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","13 years","13",12,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","14 years","14",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","15 years","15",14,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","16 years","16",19,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","17 years","17",20,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","18 years","18",32,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","19 years","19",45,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","20 years","20",43,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","21 years","21",55,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","22 years","22",56,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","23 years","23",63,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","24 years","24",65,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","25 years","25",83,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","26 years","26",62,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","27 years","27",82,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","28 years","28",81,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","29 years","29",76,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","30 years","30",99,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","31 years","31",94,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","32 years","32",106,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","33 years","33",77,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","34 years","34",108,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","35 years","35",92,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","36 years","36",90,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","37 years","37",112,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","38 years","38",100,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","39 years","39",99,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","40 years","40",106,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","41 years","41",121,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","42 years","42",92,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","43 years","43",111,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","44 years","44",126,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","45 years","45",153,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","46 years","46",163,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","47 years","47",189,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","48 years","48",202,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","49 years","49",189,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","50 years","50",250,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","51 years","51",304,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","52 years","52",294,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","53 years","53",325,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","54 years","54",347,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","55 years","55",389,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","56 years","56",371,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","57 years","57",472,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","58 years","58",486,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","59 years","59",529,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","60 years","60",538,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","61 years","61",560,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","62 years","62",594,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","63 years","63",615,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","64 years","64",626,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","65 years","65",653,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","66 years","66",684,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","67 years","67",700,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","68 years","68",756,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","69 years","69",836,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","70 years","70",862,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","71 years","71",756,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","72 years","72",830,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","73 years","73",880,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","74 years","74",926,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","75 years","75",892,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","76 years","76",902,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","77 years","77",921,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","78 years","78",1040,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","79 years","79",1056,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","80 years","80",1152,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","81 years","81",1183,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","82 years","82",1198,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","83 years","83",1240,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","84 years","84",1353,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","85 years","85",1390,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","86 years","86",1538,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","87 years","87",1541,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","88 years","88",1637,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","89 years","89",1657,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","90 years","90",1563,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","91 years","91",1446,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","92 years","92",1411,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","93 years","93",1168,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","94 years","94",980,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","95 years","95",989,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","96 years","96",756,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","97 years","97",554,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","98 years","98",457,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","99 years","99",308,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","100+ years","100",653,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Jan., 2017","2017/01","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","< 1 year","0",219,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","1 year","1",16,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","2 years","2",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","3 years","3",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","4 years","4",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","5 years","5",10,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","6 years","6",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","7 years","7",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","8 years","8",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","9 years","9",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","10 years","10",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","11 years","11",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","12 years","12",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","13 years","13",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","14 years","14",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","15 years","15",11,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","16 years","16",13,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","17 years","17",10,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","18 years","18",25,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","19 years","19",29,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","20 years","20",37,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","21 years","21",39,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","22 years","22",53,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","23 years","23",57,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","24 years","24",56,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","25 years","25",65,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2017","2017","Feb., 2017","2017/02","26 years","26",69,Not Applicable,Not Applicable
