"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Nov., 2012","2012/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","20-24 years","20-24",42,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","25-29 years","25-29",64,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","30-34 years","30-34",50,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","35-39 years","35-39",60,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","40-44 years","40-44",63,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","45-49 years","45-49",75,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","50-54 years","50-54",82,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","55-59 years","55-59",50,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","60-64 years ","60-64",19,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","80-84 years","80-84",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2012","2012","Dec., 2012","2012/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","15-19 years","15-19",12,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","20-24 years","20-24",54,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","25-29 years","25-29",65,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","30-34 years","30-34",48,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","35-39 years","35-39",34,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","40-44 years","40-44",44,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","45-49 years","45-49",65,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","50-54 years","50-54",71,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","55-59 years","55-59",53,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","60-64 years ","60-64",28,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","65-69 years","65-69",12,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Jan., 2013","2013/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","15-19 years","15-19",11,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","20-24 years","20-24",46,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","25-29 years","25-29",69,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","30-34 years","30-34",52,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","35-39 years","35-39",47,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","40-44 years","40-44",52,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","45-49 years","45-49",62,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","50-54 years","50-54",74,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","55-59 years","55-59",46,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","60-64 years ","60-64",28,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","65-69 years","65-69",16,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Feb., 2013","2013/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","20-24 years","20-24",46,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","25-29 years","25-29",52,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","30-34 years","30-34",65,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","35-39 years","35-39",56,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","40-44 years","40-44",61,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","45-49 years","45-49",64,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","50-54 years","50-54",92,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","55-59 years","55-59",57,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","60-64 years ","60-64",23,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","65-69 years","65-69",11,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Mar., 2013","2013/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","20-24 years","20-24",49,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","25-29 years","25-29",57,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","30-34 years","30-34",62,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","35-39 years","35-39",54,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","40-44 years","40-44",41,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","45-49 years","45-49",63,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","50-54 years","50-54",59,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","55-59 years","55-59",54,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","60-64 years ","60-64",31,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","95-99 years","95-99",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","Apr., 2013","2013/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","20-24 years","20-24",42,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","25-29 years","25-29",62,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","30-34 years","30-34",62,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","35-39 years","35-39",59,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","40-44 years","40-44",66,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","45-49 years","45-49",73,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","50-54 years","50-54",85,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","55-59 years","55-59",51,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","60-64 years ","60-64",26,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2013","2013","May, 2013","2013/05","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
